signup_country_code,marketing_channel_id,signup_platform,gender,is_paid_channel,subscription_date,net_revenue,subscription_count
US,11,ios,female,false,2016-11-23,0,1
CO,2,ios,female,true,2016-11-27,27.993,3
CO,2,ios,female,true,2016-11-30,41.993,4
CA,,ios,female,false,2016-12-08,41.993,1
GB,18,ios,male,true,2016-12-08,0,1
US,18,android,female,true,2016-12-08,105,15
MX,1,android,female,false,2016-12-31,31.34086817251424,2
AR,1,android,female,false,2017-01-03,84,3
FR,,ios,male,false,2017-01-07,83.986,5
CR,2,ios,female,true,2017-01-08,125.979,15
CH,1,ios,female,false,2017-01-18,83.986,5
CH,1,ios,female,false,2017-01-21,20.993,5
BN,18,ios,male,true,2017-01-31,41.993,1
US,13,android,male,false,2017-01-11,105,5
UA,1,android,female,false,2016-12-18,58.01,1
KE,1,android,female,false,2016-10-25,0,1
AU,1,ios,female,false,2016-11-13,41.993,4
CH,2,android,male,true,2016-11-17,58.870671335930794,7
CH,18,android,male,true,2017-01-05,20.794199935549592,3
US,4,ios,male,true,2017-01-06,818.8460000000001,61
PE,1,ios,male,false,2017-01-08,83.986,3
PA,2,ios,female,true,2017-01-11,0,3
ZA,2,ios,female,true,2017-01-22,0,2
CA,2,ios,female,true,2017-01-22,83.979,20
CA,2,ios,male,true,2017-01-31,41.986,6
MX,1,android,female,false,2016-10-27,25.368110074210367,2
US,18,ios,male,true,2016-10-30,104.979,7
CA,2,android,female,true,2016-10-31,0,3
CA,2,ios,female,true,2016-11-06,83.986,6
AU,2,android,male,true,2016-11-23,99.15125619502909,4
AR,1,ios,female,false,2017-01-02,41.993,5
NI,2,ios,female,true,2017-01-04,0,1
US,3,ios,male,true,2017-01-10,41.993,14
DE,1,ios,female,false,2017-01-14,0,6
NZ,2,ios,male,true,2017-01-15,0,4
FR,2,ios,male,true,2017-01-18,191.979,14
AR,2,android,female,true,2017-01-29,168,10
US,18,android,female,true,2017-01-25,42,20
FR,2,ios,male,true,2016-10-25,0,1
CH,,android,female,false,2016-11-06,38.9177691970665,1
JM,2,android,female,true,2016-11-12,0,1
US,6,ios,female,true,2016-12-01,0,2
MX,2,ios,male,true,2016-12-13,41.993,3
US,18,ios,male,true,2016-12-18,125.979,10
US,6,ios,male,true,2017-01-30,104.979,4
PL,18,android,male,true,2016-12-28,0,1
CA,1,android,male,false,2016-12-01,115.58492617348978,3
DE,,web,male,false,2016-10-27,0,1
FI,1,android,male,false,2016-11-01,32.40735903016583,1
UY,18,ios,female,true,2016-11-06,0,1
US,9,android,female,true,2016-11-11,0,1
CO,18,ios,female,true,2016-11-11,0,1
HN,1,ios,female,false,2016-11-14,0,1
GB,18,android,male,true,2016-12-12,0,4
GB,,ios,female,false,2016-12-13,0,4
CO,9,ios,male,true,2016-12-22,0,1
AT,,ios,male,false,2017-01-01,83.993,2
AU,,ios,female,false,2017-01-04,0,2
CA,,ios,male,false,2017-01-25,0,5
GB,2,ios,female,true,2017-01-27,0,2
MX,2,ios,female,true,2017-01-28,83.986,11
CL,1,ios,male,false,2016-11-06,146.972,5
EC,1,ios,female,false,2017-01-17,83.993,2
AR,1,ios,female,false,2016-10-03,83.986,4
GB,,ios,female,false,2016-10-20,0,3
PY,2,ios,female,true,2016-10-24,41.993,1
SV,1,ios,male,false,2016-11-13,0,1
GB,1,android,male,false,2016-12-04,30.034735557265726,1
BR,1,ios,female,false,2016-12-21,0,3
GB,,ios,female,false,2017-01-01,41.986,11
IS,1,ios,female,false,2017-01-02,0,3
CA,2,ios,male,true,2017-01-09,164.552,19
ES,1,android,male,false,2017-01-17,151.73965503681958,12
PR,2,android,male,true,2017-01-18,42,3
FI,13,android,female,false,2017-01-24,32.16434627425789,1
CO,2,ios,female,true,2016-10-10,41.993,3
BR,,ios,female,false,2016-11-05,0,1
AE,,ios,male,false,2016-11-26,41.993,1
MX,2,ios,female,true,2017-01-15,83.986,10
NO,2,ios,female,true,2017-01-31,41.993,2
US,1,android,female,false,2016-11-30,142.02,9
US,4,ios,female,true,2016-10-11,146.972,10
AU,1,ios,male,false,2016-10-15,41.993,1
CH,2,ios,female,true,2016-10-30,146.972,14
AU,2,android,female,true,2016-11-02,0,2
GB,,android,female,false,2016-11-13,31.053265430592916,2
ES,,ios,male,false,2016-11-13,20.993,1
MX,2,ios,female,true,2016-11-16,0,1
NO,18,android,male,true,2016-12-01,0,1
PE,1,android,female,false,2016-12-17,0,1
US,2,ios,female,true,2016-12-26,20.993,6
CH,2,android,female,true,2017-01-07,118.3694889894454,5
AU,1,android,male,false,2017-01-25,0,2
IL,,ios,female,false,2016-10-08,0,1
MX,2,ios,male,true,2016-10-09,0,5
DE,2,android,male,true,2016-10-10,0,1
CA,2,ios,female,true,2016-10-27,0,2
FR,2,android,female,true,2016-11-01,102.44953887816456,5
NZ,,ios,female,false,2016-11-18,0,1
FI,1,ios,female,false,2016-11-21,0,1
CA,6,ios,male,true,2016-12-27,103.123,4
MX,2,android,female,true,2016-12-06,30.61722517524923,3
TR,2,ios,female,true,2017-01-01,0,1
BE,18,ios,female,true,2017-01-07,0,1
GT,,ios,female,false,2017-01-08,0,1
PF,2,ios,male,true,2017-01-18,41.993,1
DE,6,ios,female,true,2017-01-30,0,5
CA,6,ios,male,true,2016-11-26,0,2
DE,18,android,female,true,2016-10-05,34.34685925385012,2
US,6,ios,female,true,2016-10-07,20.993,5
GB,1,android,male,false,2016-10-18,30.62039626113485,3
CR,2,ios,male,true,2016-10-27,0,1
CH,18,android,female,true,2016-10-30,38.74264089553321,1
PE,2,ios,female,true,2016-11-20,41.993,2
CA,18,android,male,true,2016-11-28,38.44252864899334,6
US,6,ios,male,true,2016-11-30,188.965,8
GB,18,android,female,true,2016-12-26,30.992374542649,4
AU,18,ios,male,true,2016-10-09,20.993,2
AU,18,android,female,true,2016-10-13,58.02,1
MX,2,ios,male,true,2016-10-16,83.979,8
AR,1,ios,female,false,2016-10-18,0,2
US,1,ios,male,false,2016-10-23,581.366,35
DE,1,android,male,false,2016-11-10,17.17342962692506,4
PE,2,android,female,true,2016-11-24,0,1
CO,1,ios,female,false,2016-11-27,0,1
AE,2,ios,male,true,2016-12-11,0,3
US,6,ios,male,true,2016-12-15,41.993,3
CA,1,ios,female,false,2016-12-17,125.979,7
US,,ios,female,false,2016-12-31,434.394,27
AU,1,android,female,false,2017-01-03,130.10909523000234,7
US,18,android,female,true,2017-01-05,420,66
CZ,,ios,female,false,2017-01-08,0,1
FR,2,ios,male,true,2017-01-08,251.944,30
AU,1,android,female,false,2017-01-08,83.2795779492532,3
IT,1,android,male,false,2017-01-11,0,1
LU,1,ios,male,false,2017-01-30,37.61,1
US,1,ios,female,false,2017-01-27,482.909,32
HN,1,ios,male,false,2016-12-26,0,1
CA,,ios,female,false,2016-10-02,41.993,1
AR,2,android,male,true,2016-10-12,0,4
GB,13,ios,female,false,2016-10-16,0,1
CA,18,ios,female,true,2016-10-23,62.986,2
US,2,ios,female,true,2016-11-12,560.3660000000001,29
ES,1,ios,female,false,2016-11-23,0,2
US,6,ios,female,true,2016-12-06,83.986,3
AR,2,android,female,true,2017-01-01,294,17
US,,ios,male,false,2017-01-08,1196.7900000000002,78
CO,1,ios,male,false,2017-01-10,41.993,1
ES,2,android,male,true,2017-01-11,50.33775760055519,25
ES,2,ios,male,true,2017-01-13,209.958,12
DE,1,ios,female,false,2017-01-13,125.986,7
ES,2,ios,male,true,2017-01-22,524.902,42
ES,2,android,female,true,2017-01-22,0,3
MX,2,ios,female,true,2017-01-22,41.993,7
US,1,ios,female,false,2017-01-31,1382.417,92
US,6,ios,male,true,2017-01-16,224.422,7
CA,1,ios,female,false,2016-10-13,41.993,5
DK,18,android,female,true,2016-10-24,0,1
CH,2,ios,female,true,2016-11-14,251.972,11
CH,2,android,male,true,2016-11-14,191.7009092793288,9
NZ,2,ios,female,true,2016-11-26,0,1
AU,1,ios,female,false,2016-12-28,167.38388269137795,6
GB,2,android,male,true,2017-01-02,61.768082402826664,20
CA,13,android,male,false,2017-01-03,39.76463648837534,1
CR,2,ios,male,true,2017-01-05,41.993,5
MX,1,ios,male,false,2017-01-12,83.986,6
MX,1,ios,female,false,2017-01-15,167.965,16
PE,18,android,female,true,2017-01-17,0,2
US,13,android,female,false,2017-01-19,42,1
ES,1,ios,female,false,2017-01-20,230.958,17
MX,6,ios,female,true,2017-01-21,83.993,4
AU,,android,male,false,2017-01-27,30.41790111991388,2
GB,,ios,male,false,2017-01-31,83.986,3
AU,1,ios,female,false,2016-10-03,83.986,6
CH,1,ios,female,false,2016-10-14,22.867746181585936,3
FR,,ios,female,false,2016-10-18,20.993,1
AR,2,ios,female,true,2016-10-19,83.986,4
BS,1,ios,female,false,2016-10-20,41.993,1
CR,1,ios,male,false,2016-10-31,0,1
CA,1,ios,female,false,2016-11-19,146.972,13
US,1,ios,male,false,2016-12-16,230.958,15
ZA,1,ios,female,false,2016-12-31,20.993,4
AR,2,ios,female,true,2017-01-03,272.951,17
NZ,1,android,female,false,2017-01-03,69.84379930670855,3
AR,1,ios,female,false,2017-01-10,20.993,2
SG,2,ios,female,true,2017-01-11,0,2
CO,6,ios,female,true,2017-01-18,0,1
CL,2,ios,female,true,2017-01-19,41.993,2
GB,1,ios,female,false,2017-01-19,125.979,13
PE,1,ios,male,false,2017-01-23,0,1
US,1,ios,female,false,2016-12-11,377.937,31
DE,,android,female,false,2016-10-09,0,1
AU,1,ios,male,false,2016-10-12,41.993,2
CA,1,android,female,false,2016-10-21,0,1
AU,13,android,male,false,2016-10-29,0,1
AE,2,android,female,true,2016-10-25,0,1
CH,18,ios,female,true,2016-10-31,0,1
CA,2,android,female,true,2016-11-01,59.6359903307204,3
US,,ios,male,false,2016-11-19,62.986,11
GB,13,android,female,false,2016-12-01,0,1
GT,2,ios,female,true,2016-12-07,0,2
AU,2,android,male,true,2016-12-30,143.09406397317497,15
US,14,ios,male,true,2017-01-05,0,1
US,1,ios,male,false,2017-01-14,1110.962,70
MX,2,android,female,true,2017-01-14,0,12
AR,2,android,male,true,2017-01-17,100.02,5
CA,18,ios,male,true,2017-01-18,41.993,2
ES,2,android,female,true,2017-01-18,83.88931271224735,7
CA,2,ios,female,true,2016-11-01,83.979,5
US,4,ios,female,true,2016-10-24,146.965,17
US,6,ios,female,true,2016-11-23,84,7
ES,1,ios,female,false,2016-12-07,0,2
AT,1,ios,female,false,2016-12-14,41.993,1
AU,1,ios,male,false,2016-12-23,41.993,4
CO,1,ios,male,false,2016-12-30,41.993,1
OM,2,ios,male,true,2017-01-01,0,1
US,2,android,male,true,2017-01-07,819,75
US,4,ios,female,true,2017-01-14,188.972,20
US,4,ios,male,true,2017-01-20,62.986,16
AU,1,ios,male,false,2017-01-24,62.986,5
AU,18,android,female,true,2017-01-24,42.11052574672451,4
US,18,android,female,true,2016-11-04,231,14
AU,2,android,female,true,2016-11-13,205.35301697823968,10
BB,2,ios,female,true,2016-12-03,41.993,1
AU,1,android,female,false,2016-11-19,79.26681408087265,5
US,1,android,male,false,2016-12-01,221.04,12
GT,,ios,male,false,2017-01-19,0,1
ES,2,ios,female,true,2016-12-27,0,1
DE,2,ios,male,true,2017-01-11,20.993,5
SK,2,ios,female,true,2017-01-02,0,4
AT,1,ios,male,false,2017-01-03,104.986,4
CL,2,ios,female,true,2017-01-11,167.972,7
DE,1,ios,female,false,2016-10-09,0,6
DO,1,ios,female,false,2016-10-24,41.993,2
MX,2,ios,male,true,2016-11-01,83.986,8
CH,,android,female,false,2016-11-03,38.79194644046938,1
US,,ios,female,false,2016-11-05,209.965,16
MX,2,android,male,true,2016-11-24,0,3
EC,2,android,male,true,2016-11-30,0,1
MX,1,ios,male,false,2016-12-02,41.993,3
US,,ios,male,false,2016-12-02,230.958,21
LU,18,ios,female,true,2016-12-26,41.993,1
MX,2,android,female,true,2016-12-30,16.87750735662965,11
KW,2,android,female,true,2017-01-01,0,1
MX,1,ios,female,false,2017-01-08,125.979,14
FR,1,ios,female,false,2017-01-15,62.986,14
MX,2,android,male,true,2017-01-16,16.13269439350433,14
PH,1,ios,male,false,2016-11-25,0,1
CA,1,ios,female,false,2016-11-08,41.993,4
CA,,ios,female,false,2016-11-10,77.45,3
US,18,android,male,true,2016-11-20,147,28
US,1,android,female,false,2016-11-23,42,4
SV,2,ios,female,true,2016-11-27,27.993,1
US,1,ios,female,false,2016-12-20,167.965,20
US,2,android,female,true,2016-12-30,84,9
SE,1,android,male,false,2016-12-31,0,1
IT,1,ios,female,false,2017-01-07,0,2
CA,12,ios,male,false,2017-01-07,0,3
AR,9,android,female,true,2017-01-10,0,1
FR,,ios,male,false,2017-01-31,127.4694573637606,3
MX,1,ios,male,false,2017-01-21,167.97199999999998,14
BR,1,ios,male,false,2017-01-23,0,2
CL,2,ios,male,true,2017-01-25,125.979,7
US,1,android,male,false,2016-10-02,457.02,20
GB,,ios,female,false,2016-10-03,41.993,4
IT,1,ios,female,false,2016-10-12,62.986,2
NI,2,ios,female,true,2016-10-14,0,1
US,2,android,female,true,2016-10-28,184.02,9
CA,2,ios,male,true,2016-10-30,146.972,17
US,18,ios,female,true,2016-11-02,20.993,3
AU,2,android,male,true,2016-11-21,257.3009877843467,12
US,2,android,male,true,2016-12-15,21,3
GB,1,ios,female,false,2016-12-31,157.64488098670077,6
CA,18,ios,male,true,2017-01-01,167.96499999999995,14
US,1,android,female,false,2017-01-03,1236.226,50
MX,18,android,male,true,2017-01-03,16.569259110840548,8
DE,2,android,female,true,2017-01-03,34.885535862328965,3
CR,2,ios,female,true,2017-01-06,20.993,3
CL,12,ios,female,false,2017-01-07,0,1
MX,,ios,female,false,2017-01-18,42,2
US,4,ios,male,true,2017-01-19,440.923,32
AU,,ios,female,false,2017-01-28,41.993,5
US,1,android,female,false,2016-12-19,375.9137467168075,19
CR,2,ios,male,true,2017-01-04,167.972,15
AU,2,android,female,true,2017-01-10,41.6328940023628,6
PE,1,ios,female,false,2016-11-07,77.45,1
FR,1,ios,female,false,2016-10-03,608.888,52
CA,1,ios,male,false,2016-10-07,0,4
CA,18,android,female,true,2016-10-19,0,4
AR,18,android,female,true,2016-10-31,0,3
DO,2,ios,female,true,2016-11-03,41.993,1
GB,1,ios,female,false,2016-11-20,0,3
BR,1,ios,female,false,2016-11-29,0,3
US,6,ios,female,true,2016-12-02,42,3
CH,2,android,male,true,2016-12-06,110.69650662580848,5
ES,1,android,female,false,2017-01-02,185.82934818864516,12
PE,2,ios,female,true,2017-01-04,20.993,9
US,3,ios,female,true,2017-01-05,146.972,11
CA,1,ios,female,false,2017-01-06,230.965,12
GB,2,android,male,true,2017-01-13,30.622041256575944,2
CH,6,ios,female,true,2017-01-28,83.993,3
GB,2,ios,male,true,2017-01-28,41.993,6
IT,1,ios,male,false,2016-10-26,20.993,1
GB,1,ios,male,false,2017-01-15,167.965,30
AW,2,android,male,true,2016-11-15,0,1
DE,1,android,female,false,2016-10-26,-10.149380267029317,2
DE,1,android,male,false,2016-10-02,0,2
CR,2,ios,male,true,2016-11-17,0,3
CA,1,ios,female,false,2016-11-18,0,6
US,11,ios,female,false,2016-11-27,0,1
AE,1,ios,male,false,2016-12-02,0,2
US,2,android,female,true,2016-12-12,84,14
US,18,ios,female,true,2016-12-16,0,4
HK,,ios,female,false,2016-12-17,0,1
MX,1,ios,female,false,2017-01-04,20.993,6
US,6,ios,male,true,2017-01-03,608.5120000000001,13
FR,1,ios,male,false,2017-01-10,170.97199999999998,13
US,4,ios,male,true,2017-01-18,356.944,27
DE,,ios,male,false,2017-01-21,41.993,5
US,4,ios,male,true,2017-01-25,482.895,28
US,9,ios,male,true,2017-01-31,41.993,5
MX,,ios,female,false,2016-12-06,20.993,1
US,,ios,female,false,2016-10-01,103.116,7
CH,2,ios,female,true,2016-10-21,41.993,2
CO,2,ios,female,true,2016-11-12,41.993,3
CA,18,android,female,true,2016-11-13,98.88360867516309,6
AE,1,ios,male,false,2016-11-19,0,1
US,2,android,female,true,2016-11-20,410.03,26
US,2,android,female,true,2016-12-11,315,20
US,,ios,male,false,2016-12-21,230.958,19
JP,1,ios,male,false,2017-01-10,20.993,1
US,10,ios,female,true,2017-01-06,41.993,1
US,18,ios,female,true,2017-01-08,83.986,23
PF,2,ios,male,true,2017-01-12,0,2
US,4,ios,male,true,2017-01-17,419.93,30
CH,6,android,male,true,2017-01-20,73.56751169069119,2
AE,1,ios,female,false,2017-01-24,41.993,2
ES,2,ios,female,true,2017-01-25,146.972,22
US,18,ios,female,true,2017-01-29,41.993,6
CZ,1,ios,male,false,2017-01-12,0,1
SG,,android,male,false,2016-12-08,0,1
DE,2,android,female,true,2016-10-09,34.34685925385012,4
AE,1,ios,female,false,2016-11-05,42,3
CA,1,ios,female,false,2016-10-25,125.972,10
BN,1,ios,female,false,2016-10-24,0,1
CH,2,ios,male,true,2016-10-24,146.965,7
CH,2,android,female,true,2016-10-25,38.62879756597534,3
CL,18,ios,female,true,2016-11-05,0,1
CH,1,ios,female,false,2016-11-26,111.972,4
MX,9,ios,female,true,2016-12-26,0,1
OM,1,ios,male,false,2017-01-29,20.993,1
DO,1,ios,male,false,2016-10-02,42,2
US,,ios,male,false,2016-10-05,0,10
CH,1,ios,male,false,2016-10-23,0,1
MX,2,ios,female,true,2016-10-29,0,3
GB,18,android,female,true,2016-11-03,48.543800717686906,4
SE,1,ios,female,false,2016-11-07,0,1
BR,1,ios,male,false,2016-12-02,41.993,1
US,2,ios,male,true,2016-12-13,335.944,15
UY,2,ios,female,true,2016-12-28,0,1
IE,1,android,female,false,2017-01-02,0,1
AU,12,ios,female,false,2017-01-11,41.993,1
GB,1,ios,female,false,2017-01-12,146.965,17
PA,2,ios,male,true,2017-01-15,83.986,6
CA,,ios,male,false,2017-01-16,62.986,4
GB,9,ios,female,true,2017-01-18,0,3
BR,,ios,female,false,2017-01-19,0,1
FR,2,ios,female,true,2017-01-21,41.993,6
CA,18,ios,male,true,2017-01-24,62.986,4
US,18,android,female,true,2016-12-01,210,13
US,6,ios,male,true,2016-10-04,62.986,2
AR,1,ios,female,false,2016-10-05,41.993,3
US,1,ios,female,false,2016-10-11,492.404,33
US,10,ios,female,true,2016-10-14,41.993,1
CA,1,ios,male,false,2016-11-17,83.986,6
DE,1,android,female,false,2016-11-21,0,2
MX,1,ios,male,false,2016-11-24,20.993,2
CL,1,ios,female,false,2016-11-29,0,2
DE,6,ios,female,true,2016-12-21,41.993,2
CH,18,android,male,true,2016-12-23,0,1
CA,2,android,female,true,2016-11-12,78.87143993912886,6
CA,2,android,female,true,2016-12-04,0,5
FR,18,ios,female,true,2017-01-04,0,3
PR,2,ios,female,true,2017-01-11,0,1
SG,1,ios,male,false,2017-01-11,83.993,3
ES,1,android,female,false,2017-01-13,0,6
CA,1,web,male,false,2017-01-14,0,1
GB,3,ios,female,true,2017-01-16,0,1
CL,2,ios,female,true,2017-01-19,125.979,6
GT,1,ios,male,false,2017-01-20,0,1
US,18,ios,female,true,2017-01-31,41.993,5
BS,1,ios,female,false,2017-01-11,20.993,1
FI,1,ios,female,false,2016-10-09,41.993,1
DE,,ios,female,false,2016-10-13,0,1
CA,1,android,male,false,2016-10-24,76.65919699326089,4
DE,,ios,male,false,2016-11-05,20.993,4
EG,1,android,female,false,2016-10-31,38.57026241884852,1
CA,18,ios,female,true,2016-11-04,41.993,3
AU,1,ios,female,false,2016-12-20,0,1
CO,2,ios,female,true,2016-12-22,167.965,5
PA,18,android,male,true,2016-12-25,0,1
IT,1,android,female,false,2017-01-06,0,2
HR,2,ios,female,true,2017-01-11,0,1
CA,18,ios,female,true,2017-01-14,41.993,2
CH,6,ios,female,true,2017-01-21,83.986,6
DE,1,android,male,false,2016-11-22,0,5
CH,2,android,female,true,2017-01-10,20.65130189619296,1
GB,1,android,male,false,2016-12-10,0,1
EC,1,ios,female,false,2017-01-08,83.986,3
DE,2,ios,male,true,2017-01-21,41.993,5
ES,,android,male,false,2017-01-15,0,2
CH,6,ios,female,true,2017-01-27,41.993,3
US,13,ios,male,false,2017-01-19,41.993,2
CH,2,ios,female,true,2016-10-31,83.986,4
CA,2,ios,female,true,2016-11-08,104.979,8
US,3,ios,male,true,2016-12-11,41.993,7
GT,2,ios,female,true,2017-01-05,41.993,4
RE,7,ios,female,true,2017-01-09,0,1
AE,1,ios,male,false,2017-01-11,0,2
CA,18,android,female,true,2017-01-14,79.25251587084315,2
FI,1,ios,female,false,2017-01-29,0,1
NZ,13,ios,male,false,2017-01-31,0,1
AU,1,ios,female,false,2016-10-06,83.986,3
AR,1,ios,male,false,2016-10-13,83.986,2
CA,1,android,male,false,2016-11-04,19.13,2
US,3,ios,female,true,2016-11-24,27.993,3
NZ,2,ios,female,true,2016-12-04,0,2
DE,1,ios,male,false,2016-12-17,0,2
FO,2,ios,female,true,2016-12-30,0,2
GB,2,android,male,true,2017-01-01,92.63548840112465,9
CL,1,ios,female,false,2017-01-09,41.993,3
CO,1,web,male,false,2017-01-12,77.45,1
MX,1,android,female,false,2017-01-16,80.29933781080734,5
MU,2,ios,female,true,2017-01-25,20.993,1
FR,,ios,female,false,2017-01-12,62.986,3
MX,1,android,female,false,2016-10-02,0,4
US,18,ios,female,true,2016-10-27,0,2
CA,1,ios,female,false,2016-12-07,125.979,7
ZA,1,android,female,false,2017-01-17,0,1
CA,1,ios,female,false,2017-01-18,83.986,10
US,9,android,female,true,2017-01-28,63,6
CL,6,ios,female,true,2017-01-29,0,4
VC,1,ios,female,false,2016-12-14,0,1
MX,1,ios,female,false,2016-10-17,0,1
MX,,ios,male,false,2016-11-07,0,2
CH,2,ios,female,true,2016-11-14,167.972,10
FR,1,ios,male,false,2016-11-23,27.993,5
MM,1,ios,female,false,2016-12-08,38.57,1
US,9,ios,male,true,2017-01-10,0,3
NO,1,ios,female,false,2017-01-14,41.993,1
GB,2,android,female,true,2017-01-29,0,5
KW,18,android,female,true,2017-01-31,0,1
ES,13,ios,female,false,2016-10-15,0,1
AE,2,ios,male,true,2016-11-12,0,2
ZA,1,ios,female,false,2016-11-26,0,1
NZ,18,ios,male,true,2017-01-01,0,2
CL,,ios,female,false,2017-01-03,83.986,3
GB,,ios,male,false,2017-01-19,0,4
CA,1,android,female,false,2016-12-30,39.76463648837534,1
PA,1,android,male,false,2016-11-28,27.993001174926757,1
AR,,ios,female,false,2016-11-17,20.993,1
UY,1,ios,male,false,2017-01-13,20.993,2
IE,1,ios,male,false,2016-11-05,0,1
NL,2,ios,male,true,2016-11-13,0,1
US,18,ios,female,true,2016-11-19,41.993,4
CL,18,ios,female,true,2016-11-30,0,1
US,6,ios,female,true,2016-11-27,125.979,5
GB,18,android,female,true,2016-11-28,29.977147548902916,11
SG,1,ios,male,false,2016-12-04,41.993,1
US,3,ios,male,true,2016-12-08,0,1
GP,2,ios,female,true,2016-12-26,0,1
ES,,android,female,false,2017-01-08,16.627336161460857,2
LU,2,ios,female,true,2017-01-12,41.993,2
AU,1,ios,female,false,2017-01-30,83.986,4
PR,2,ios,male,true,2017-01-18,0,3
AE,2,ios,female,true,2017-01-11,0,3
IT,,ios,male,false,2016-11-21,20.993,1
CA,1,ios,male,false,2016-11-22,41.993,5
KW,18,android,female,true,2016-12-16,0,1
LU,2,ios,female,true,2017-01-20,41.993,2
AE,11,ios,male,false,2017-01-30,0,1
GB,2,android,male,true,2016-12-25,0,1
BR,1,ios,female,false,2016-10-25,83.986,3
CH,2,ios,female,true,2016-10-29,314.944,10
CA,18,ios,male,true,2016-11-01,62.992999999999995,2
AE,,android,female,false,2016-11-01,0,1
US,3,ios,male,true,2016-11-11,0,1
US,,android,female,false,2016-12-13,42,2
JO,1,ios,male,false,2016-12-23,20.993,1
QA,2,ios,male,true,2016-12-29,0,2
QA,18,ios,male,true,2017-01-06,0,1
IT,1,android,male,false,2017-01-14,0,1
GB,14,ios,male,true,2017-01-19,0,1
MX,6,ios,female,true,2017-01-29,41.993,3
DE,1,ios,female,false,2016-12-27,42,2
AU,,ios,male,false,2016-10-10,0,1
US,2,ios,female,true,2016-10-12,41.993,5
AE,2,android,male,true,2016-10-22,0,1
